source_player_id,name_ja,name_en,tier,wikipedia_title,any_national_team_selection,national_team_categories,national_team_reason,wikipedia_national_team_context,reviewed_any_national_team_selection,reviewed_categories,reviewer_note
5924,中山 元気,Genki NAKAYAMA,pre2014_p1,中山元気,unclear,U18,negation_or_candidate_language_present,U-18日本代表候補,no,,
5953,野田 恭平,Kyohei NODA,pre2014_p1,野田恭平,unclear,U18,negation_or_candidate_language_present,U-18日本代表候補,no,,
5916,八田 康介,Kosuke YATSUDA,pre2014_p1,八田康介,yes,U18|U19|U20,negation_or_candidate_language_present,"U-18日本代表候補 (1999年)
U-19日本代表
2000年 - テルボルグ国際ユース大会
U-20日本代表候補 (2001年)",,U19,
8072,杉本 恵太,Keita SUGIMOTO,pre2014_p1,杉本恵太,no,,negation_or_candidate_language_present,2007年　日本代表候補,,,
7181,ディビッドソン 純マーカス,Jun Marques DAVIDSON,pre2014_p1,ディビッドソン純マーカス,unclear,U19,negation_or_candidate_language_present,"ディビッドソン 純 マーカス（ディビッドソン じゅん マーカス、英語: DAVIDSON Jun Marques, 1983年6月7日 - ）は、東京都出身の元サッカー選手、サッカー指導者。ポジションはミッドフィールダー（ディフェンシブハーフ）。


== 来歴 ==
父親がアメリカ人、母親が日本人。小学3年生時にサッカーを始め、東京ガス（後のFC東京）の下部組織に加入。柴田峡らの指導により力を付けた。同期には尾亦弘友希らがいる。高校生時には父の故郷であるアメリカのサッカースクールに渡り、多国籍の環境下でプレーすることで精神的にも鍛えられた。同スクールの監督がJリーグ・大宮アルディージャ監督のピム・ファーベークと知己だったことから大宮での練習に参加する機会を得て、2002年8月より正式加入。加入当初は出場機会に恵まれなかったが、2004年より監督に就いた三浦俊也によってレギュラーに抜擢された。
2007年、アルビレックス新潟へ完全移籍。しかしレギュラー定着は叶わず、ヴィッセル神戸、コンサドーレ札幌、新潟復帰 と移籍を繰り返した。札幌では再び三浦の下でプレー。
2010年、マーティン・レニー (Martin Rennie) が率いるUSSF・カロライナ・レイルホークスへ移籍。
2011年、Jリーグへの復帰を選び、J2・徳島ヴォルティスに練習生として参加。2月末になって正式加入が発表された。J1昇格圏内入りには僅かに届かず、1年限りで退団。
日本国内のクラブからも誘いを受けていたが、レニーに請われ、2012年よりMLS・バンクーバー・ホワイトキャップスへ移籍。ジョック・マクドナルド 賞を獲得した。
2014年、カロライナ・レイルホークスへ復帰。主将を務めた。
2015年、タイ・サイアム・ネイビーFCへ移籍。
2016年、シャーロット・インディペンデンスへ移籍。リーダーシップとゲームコントロールを評価され レギュラーを確保。2017年をもって現役を引退。
引退後、2018年に大宮のアカデミーコーチ、2019年に広州富力のアカデミーコーチ、2020年に石家荘永昌のアシスタントコーチをそれぞれ歴任。
2021年2月より鹿児島ユナイテッドFC U-15のコーチに就任した。


== エピソード ==
敬虔なクリスチャン。
アメリカと日本の二重国籍を持っている。アメリカU-19代表候補となったが日本代表を目指すために辞退した。
苗字のDAVIDSONは、本来なら「デイビッドソン」と表記するところだが、出生届を受理した役所が誤って「ディビッドソン」と登録したため、そのような苗字になったという。
英語を話せるようになったのは渡米した高校生の頃。父のジェリー・ディビッドソンは、かつてNHKラジオの英会話入門で講師をしていた。


== 所属クラブ ==
ユース経歴
 江東区立扇橋小学校 / 東京ガスジュニアスクール
1996年 - 1998年  東京ガスFCジュニアユース
1998年 - 1999年  タシス・イングランド
1999年 - 2001年  アメリカン・グローバル・サッカースクール (カリフォルニア州パサデナ)
プロ経歴
2002年8月 - 2006年  大宮アルディージャ
2007年 - 2009年  アルビレックス新潟
2007年7月 - 同年12月  ヴィッセル神戸 (期限付き移籍)
2008年  コンサドーレ札幌 (期限付き移籍)
2010年  カロライナ・レイルホークス
2011年  徳島ヴォルティス
2012年 - 2013年  バンクーバー・ホワイトキャップス
2014年  カロライナ・レイルホークス
2015年  サイアム・ネイビーFC
2016年 - 2017年  シャーロット・インディペンデンス


== 個人成績 ==

2003年6月14日：J2初出場 - J2第17節 vsサンフレッチェ広島 (大宮)
2004年9月23日：J2初得点 - J2第35節 vsアビスパ福岡 (大宮)
2005年3月05日：J1初出場 - J1第01節 vsガンバ大阪 (万博)
2010年4月11日：USSF初出場 - vs ACセントルイス (WakeMed Soccer Park)
2010年9月18日：USSF初得点 - vs クリスタルパレス・ボルチモア (Paul Angelo Russo Stadium)
2012年3月10日：MLS初出場 - MLS第1節 vsモントリオール・インパクト (BCプレイス)
2014年4月13日：NASL初出場 - NASL第1節 vsインディ・イレブン (IU Michael A. Carroll Track & Soccer Stadium)
2015年2月14日：TPL初出場 - 第01節 vsアーミー・ユナイテッドFC (タイ・アーミー・スポーツ・スタジアム)
2015年8月19日：TPL初得点 - 第21節 vsBECテロ・サーサナFC (Sattahip Navy Stadium)


== 指導歴 ==
2018年  大宮アルディージャ アカデミーコーチ
2019年  広州富力 アカデミーコーチ
2020年  石家荘永昌 アシスタントコーチ
2021年 -  鹿児島ユナイテッドFC
2021-2022 U-15コーチ
2023-  U-15監督


== 脚注 ==
注釈

出典


== 関連項目 ==
東京都出身の人物一覧#サッカー
FC東京の下部組織#出身選手
RB大宮アルディージャの選手一覧
アルビレックス新潟の選手一覧
ヴィッセル神戸の選手一覧
北海道コンサドーレ札幌の選手一覧
徳島ヴォルティスの選手一覧
日本国外のリーグに所属する日本人サッカー選手一覧


== 外部リンク ==

ディビッドソン純マーカス - Soccerway.com (英語)
ディビッドソン純マーカス - FootballDatabase.eu (英語)
ディビッドソン純マーカス - WorldFootball.net (英語)
ディビッドソン純マーカス - ESPN FC (英語)
ディビッドソン純マーカス - FBref.com (英語)
ディビッドソン純マーカス - Transfermarkt.comによる選手データ (英語)
ディビッドソン純マーカス - J.League Data Siteによる選手データ
ディビッドソン純マーカス - メジャーリーグサッカー (英語)
ディビッドソン純マーカス オフィシャルブログ
ディビッドソン純マーカスblog (大宮在籍時のチームブログ)
ディビッドソン純マーカス (junmarques.davidson) - Facebook
プロフィール (2006年) - 大宮アルディージャ
プロフィール (2011年) - ウェイバックマシン（2011年10月15日アーカイブ分） - 徳島ヴォルティス
プロフィール (2013年) - バンクーバー・ホワイトキャップス（英語）
プロフィール - ウェイバックマシン（2014年7月19日アーカイブ分） - カロライナ・レイルホークス（英語）
プロフィール (2015年) - ウェイバックマシン（2015年2月26日アーカイブ分） - タイ・プレミアリーグ（タイ語）
プロフィール - シャーロット・インデペンデンス（英語）
ディビッドソン純マーカス - ESPN FC（英語）",no,,
6821,林 祐征,Hiroyuki HAYASHI,pre2014_p1,林祐征,yes,U19|U20,negation_or_candidate_language_present,"2002年 U-19日本代表候補
2003年 U-20日本代表",,U20,
6844,加藤 大志,Daishi KATO,pre2014_p1,加藤大志,unclear,U20|other,negation_or_candidate_language_present,2003年 U-20日本代表候補、U-22日本代表,yes,other,
7881,本田 圭佑,Keisuke HONDA,pre2014_p1,本田圭佑,yes,A|U19|U20|U23|other,negation_or_candidate_language_present,"星稜高校3年時に石川県選抜として、本来のボランチではなく左サイドバックとしてプレーし、ステップなしの強いキックで、いとも簡単にサイドチェンジしていた姿がU-19日本代表監督を務めていた大熊清の目に留まり、2004年に初めて日本代表に選出された。2005年6月に開催されたFIFAワールドユース選手権・オランダ大会にU-20日本代表として招集され、負傷明けの梶山陽平に代わって、グループリーグ初戦のオランダ戦にボランチで先発出場した。しかし試合は前半にオランダが圧倒、後半は日本もペースをつかむ時間帯を得たが本田は途中交代となり、チームも敗れた。この後、チームはベスト16に進出したものの、梶山の復調もあって出場機会はなかった。
2007年に開催された北京オリンピックアジア予選では左サイドハーフ、左ウイングバック、左サイドバックとして最終予選5試合にフル出場し、五輪出場権獲得に貢献した。2008年8月に開催された北京オリンピックでは3試合に先発出場し、谷口博之らとともに主力として攻撃を牽引したが、グループリーグ3戦全敗で敗退した。
2006年11月、A代表に初選出されたが出場はなかった。2008年6月22日、2010 FIFAワールドカップ・アジア3次予選のバーレーン戦でA代表デビュー。2009年5月27日、キリンカップのチリ戦で山田直輝からパスを受け、A代表初得点を挙げた。右サイドには中村俊輔が君臨していたため、本田は控えの立場だったが、2010年に入るとレギュラーに定着。

2010年6月に開催されたFIFAワールドカップ・南アフリカ大会では4試合にフル出場。大会直前にそれまで経験のないセンターフォワード(1トップ)に抜擢された。グループリーグ初戦のカメルーン戦の前半39分に先制点を挙げ、これが決勝点となり、自国開催以外のW杯初勝利に貢献、FIFA選定の「マン・オブ・ザ・マッチ」に選出された。第3戦のデンマーク戦では前半17分に30m超の距離から先制点となる直接FKを決め、後半42分には勝利を決定付ける岡崎慎司のゴールもアシストし、自国開催以外のW杯で初の決勝トーナメント進出に貢献、この試合でも「マン・オブ・ザ・マッチ」に選出された。決勝トーナメント1回戦のパラグアイ戦では強烈なミドルシュートを放つなど強い印象を残し、PK戦では4人目のキッカーとして成功したが、チームは敗れた（記録上は引き分け）。しかし敗戦チームからは異例の今大会3度目となる「マン・オブ・ザ・マッチ」に選出された。
2011年1月に開催されたアジアカップ・カタール大会では5試合に先発出場。グループリーグ第2戦のシリア戦では、PKで日本代表の国際Aマッチ通算1000点目となる決勝点を挙げた。準決勝の韓国戦でも全2得点に繋がるプレーを見せ、この2試合で「マン・オブ・ザ・マッチ」に選出された。準々決勝のカタール戦での2得点につながる縦パスを含め、出場した試合で日本代表が挙げた全9得点中6得点に絡む活躍で日本代表の2大会ぶりのアジアカップ優勝に貢献し、最優秀選手（MVP）に選出された。
2011年2月7日、全国のサッカー担当記者の投票による2010年度のフットボーラー・オブ・ザ・イヤー（年間最優秀選手）に有効投票202票のうち、75票を集めて初選出された。50年の歴史がある賞だが、海外クラブ所属の選手が受賞するのは本田が初めてであった。3月29日に開催されたチャリティーマッチ「東北地方太平洋沖地震復興支援チャリティーマッチ がんばろうニッポン!」では、先制点のきっかけとなったFKを獲得し、岡崎慎司の決勝点をアシストする活躍を見せた。2011年8月に右膝半月板を損傷し、長期離脱を余儀なくされ、2014 FIFAワールドカップ・アジア3次予選を全試合欠場した。2012年5月のアゼルバイジャン戦で9か月ぶりに代表復帰を果たした。
2012年6月3日、2014 FIFAワールドカップ・アジア最終予選のオマーン戦で先制点を決めた。6月8日、ヨルダン戦ではハットトリックを達成。本田のハットトリックは高校時代以来でプロ入り以降は初めてであり、W杯アジア最終予選の日本人選手のハットトリックは三浦知良（1997年ウズベキスタン戦）以来となる、史上2人目の快挙となった。2013年6月4日、オーストラリア戦の後半アディショナルタイムに自らが獲得した同点となるPKを決め、日本代表は2014 FIFAワールドカップ出場を決めた。最終予選で5得点を決めた本田は、1大会のW杯アジア最終予選における通算得点で三浦知良の4得点を抜き、歴代最多得点を更新した。
2013年6月に開催されたFIFAコンフェデレーションズカップ2013では3試合に先発出場。グループリーグ第2戦のイタリア戦でPKで先制点を決めるが、チームは逆転負け。グループリーグ3戦全敗で敗退した。本田はFIFA選定のグループリーグベストイレブンにアンドレス・イニエスタ、マリオ・バロテッリらとともに選出され、グループリーグ敗退国からは唯一の選出となった。
2014年6月に開催されたFIFAワールドカップ・ブラジル大会では3試合にフル出場。グループリーグ初戦のコートジボワール戦では先制点を決め、日本人のＷ杯最多得点を更新したが、チームは逆転負け。第2戦のギリシャ戦ではチームは引き分けに終わったものの、FIFA選定の「マン・オブ・ザ・マッチ」に選出された。第3戦のコロンビア戦では岡崎慎司のゴールをアシストしたが、チームは敗れ、グループリーグで敗退した。
2015年1月に開催されたアジアカップ・オーストラリア大会では4試合に先発出場。グループリーグで3得点（2得点がPK）を決め、AFC選定のグループリーグベストイレブンに選出された。準々決勝UAE戦では柴崎岳の同点弾をアシストするも、PK戦で本田と香川真司がPKを外し、チームは敗れた。
2015年11月17日、2018 FIFAワールドカップ・アジア2次予選のカンボジア戦で得点を決め、日本サッカー史上初のワールドカップ地区予選5試合連続ゴールを記録。シリア戦でも得点を決め、6試合連続ゴールを記録。2016年9月1日、2018 FIFAワールドカップ・アジア最終予選のUAE戦で先制点を決め、7試合連続ゴールを記録。タイ戦では得点を決められず、連続ゴールは7試合でストップした。オーストラリア戦では4年ぶりとなる1トップで出場し原口元気の先制点をアシスト、イラク戦ではCKから大迫勇也の先制点をアシストした。
2017年9月6日のサウジアラビア戦に先発したが、前半終了後交代となった。試合後に代表監督のヴァイッド・ハリルホジッチは「本田のゲーム勘が欠けていたことが分かっていたので、45分限定で使った。リズムの面でトップレベルにない、今後も努力して取り戻してもらいたい」と評した。自身も「全然ダメ」と認める低調なプレーに、サッカーファンやメディアの間から“本田不要論”が噴出した。本田はこれを受けて、Twitterにて「サッカーファンの皆さん、メディアの皆さん、『もう代表に必要ない』とか他にも厳しい声をありがとうございます」「良い感じで舞台は整ってると思ってます」と批判に対して感謝を述べた。2017年9月28日、負傷や国内組で編成された試合を除いて、代表とクラブでの不振を理由に2009年3月以来となる8年半ぶりに代表メンバーから外れた。2018年3月、クラブでの活躍が評価されて半年ぶりに代表復帰を果たした。
2018年6月に開催されたFIFAワールドカップ・ロシア大会ではスーパーサブとして3試合に途中出場。グループリーグ初戦のコロンビア戦でCKから大迫勇也の決勝点をアシストし勝利に貢献、アジア人初となるW杯3大会連続のアシストを達成した。第2戦のセネガル戦では後半33分に同点ゴールを決め、チームは引き分け。日本人のW杯最年長ゴールであり、日本人初となるW杯3大会連続ゴールを達成し、アジア人のＷ杯最多得点を更新した。W杯3大会連続となる得点とアシストの両方を記録した史上6人目の選手となった。日本代表の決勝トーナメント進出に貢献した本田の活躍は“本田不要論”を唱えていた者たちにも予想外であり、ネット上で「本田さん、ごめんね」といった謝罪の言葉があふれた。また、イギリス公共放送『BBC』にグループステージのベストイレブンに選出された。決勝トーナメント1回戦のベルギー戦では、同点で迎えた後半アディショナルタイムに南アフリカW杯のデンマーク戦を彷彿とさせる直接FKを遠距離から放ったが、GKのティボ・クルトゥワの好守に阻まれた。その直後に蹴ったCKをクルトゥワにキャッチされた流れから、カウンターで失点し、チームは逆転負け。試合後に本田は「僕自身はこれが最後のＷ杯になる。次の世代にバトンを渡して、Ｗ杯で優勝という目標を掲げて引っ張っていく若い連中に期待したい」とW杯優勝の夢を次の世代に託して、自らは4年後のW杯は目指さないことを明言した。
ベルギー戦の後半アディショナルタイムに勝ち越し点を狙いに行った本田や日本代表には賛否両論が噴出し、試合直後にファビオ・カペッロは「ボールをキープして延長戦に持ち込むべきだった」とCKを蹴った本田を批判し、書籍『ロストフの14秒』では「ゴール前に2人のCBを上げずに、1人は自陣に残してカウンターに備えるべきだった」と日本代表の判断を批判した。しかし、同書でアルベルト・ザッケローニは「CKを蹴った選択は正しかったんだ。私が監督だったら日本代表と同じように『ゴールを狙え』と指示したでしょう」「CKで得点できていれば、世界中から日本代表は称賛された。逆にボールを回す選択をして負けたら『勇気をもって戦えば良かったのに』と言われたかもしれません」「攻める姿勢を貫いたことは日本のサッカー文化だ」と語った。また、NHK BS1で放映された『激白！西野朗×岡田武史』で岡田武史は「ショートコーナーで時間を使って延長戦に持ち込む、俺は絶対違うと思ったね。ここは勝負に行くべきでしょ」と語り、西野朗も「ビッグチャンスだからね」と同調した。ベルギー戦から1年後には「負けた一番の原因は1失点目。そして2失点目」｢3失点目はクルトゥワのスローイングを遅らせなかったことが痛かった」などの日本サッカー協会テクニカルスタッフによる分析内容の一部が明かされた。
2018年8月、2020年東京オリンピックにオーバーエイジとして出場を目指すことを宣言した。しかし、新型コロナウイルス感染症（COVID-19）の世界的流行を受けて、オリンピックは1年延期となった。2021年6月、東京オリンピックに臨むU-24日本代表が発表され、オーバーエイジとしてA代表で主力の吉田麻也、酒井宏樹、遠藤航の3人が選出され、本田の五輪出場は叶わなかった。

国際Aマッチ初出場 - 2008年6月22日 2010 FIFAワールドカップ・アジア3次予選 vsバーレーン代表（埼玉スタジアム2002）
国際Aマッチ初得点 - 2009年5月27日 キリンカップサッカー2009 vsチリ代表（長居スタジアム）
国際Aマッチ50試合出場 - 2013年10月15日 国際親善試合 vsベラルーシ代表（トルペド・スタジアム）

U-20日本代表
2005年 - 2005 FIFAワールドユース選手権（ベスト16）
U-23日本代表
2006年 - カタール・アジア競技大会（グループリーグ敗退/3試合1得点）
2008年 - 北京オリンピック（グループリーグ敗退）
日本代表
2010年 - 2010 FIFAワールドカップ（ベスト16/4試合2得点）
2011年 - AFCアジアカップ2011（優勝/5試合1得点）
2013年 - FIFAコンフェデレーションズカップ2013（グループリーグ敗退/3試合1得点）
2014年 - 2014 FIFAワールドカップ（グループリーグ敗退/3試合1得点）
2015年 - AFCアジアカップ2015（ベスト8/4試合3得点）
2016年 - キリンカップサッカー2016
2018年 - 2018 FIFAワールドカップ（ベスト16/3試合1得点）

国際Aマッチ 98試合 37得点（2008年 - 2018年）





公式戦初出場 - 2004年7月24日 ナビスコカップ vsジュビロ磐田（名古屋市瑞穂公園陸上競技場）
Jリーグ初出場 - 2005年3月5日 J1第1節 vsジェフユナイテッド市原・千葉（名古屋市瑞穂陸上競技場）
Jリーグ初得点 - 2005年4月28日 J1第8節 vs東京ヴェルディ1969（名古屋市瑞穂公園陸上競技場）
エールディヴィジ初出場 - 2008年1月20日 第20節 vsPSVアイントホーフェン（デ・クール）
エールディヴィジ初得点 - 2008年3月15日 第29節 vsフェイエノールト（デ・カイプ）
ロシア・プレミアリーグ初出場・初得点 - 2010年3月12日 第1節 vsFCアムカル・ペルミ（ルジニキ・スタジアム）
セリエA初出場 - 2014年1月12日 第19節 vsUSサッスオーロ・カルチョ（マペイ・スタジアム＝チッタ・デル・トリコローレ）
セリエA初得点 - 2014年4月7日 第32節 vsジェノアCFC（スタディオ・ルイジ・フェッラーリス）
リーガMX初出場・初得点 - 2017年8月22日 第6節 vsティブロネス・ロホス・デ・ベラクルス（エスタディオ・イダルゴ）
Aリーグ初出場・初得点 - 2018年10月20日 第1節 vsメルボルン・シティFC（マーベル・スタジアム）
カンピオナート・カリオカ初出場・初得点 - 2020年3月15日 第3節 vsバングーAC（エスタジオ・ニウソン・サントス）
アゼルバイジャン・プレミアリーグ初出場 - 2021年4月4日 第21節 vsスムガイトFK（スムガイト・シティ・スタジアム）
アゼルバイジャン・プレミアリーグ初得点 - 2021年5月3日 第25節 vsケシュラFK（シャマキ・シティ・スタジアム）
Aリーガ初出場・初得点 - 2021年9月26日 第30節 vsFKバンガ・ガルグジュダイ（スードゥヴァ・スタジアム）
ブータン・プレミアリーグ初出場 - 2024年8月8日 - 第12節 vsチランFC（チャンリミタン・スタジアム）
ブータン・プレミアリーグ初得点 - 2024年10月20日 - 第18節 vsティンプー・シティFC（チャンリミタン・スタジアム）",,A|U20|U23|other,
6604,山城 純也,Junya YAMASHIRO,pre2014_p1,山城純也,unclear,U18,negation_or_candidate_language_present,U-18日本代表候補,no,,
7373,鈴木 智樹,Tomoki SUZUKI,pre2014_p1,鈴木智樹,yes,U17|U18,negation_or_candidate_language_present,"2000年 ナショナルトレセンU-17
2001年 U-16日本ユース選抜トレーニングキャンプ
2002年 ナショナルトレセンU-17・U-17日本代表
U-18日本代表候補",,U17,
7876,吉田 麻也,Maya YOSHIDA,pre2014_p1,吉田麻也,yes,A|U18|U20|U23|other,negation_or_candidate_language_present,"2008年北京オリンピックU-23日本代表として出場。
2009年12月21日、若手中心のメンバーで臨む方針だったアジアカップ最終予選に向けたフル代表に初招集された。2010年1月6日、イエメンとの試合でフル代表デビュー。しかしW杯南アフリカ大会の日本代表メンバーには選出されなかった。
2010年12月24日、AFCアジアカップ2011に臨む日本代表メンバーに選出。2011年1月9日、グループリーグ第1節・ヨルダン戦の後半アディショナルタイムに代表初得点を記録。
2011年9月2日に行われたW杯ブラジル大会・3次予選第1戦北朝鮮戦（埼玉）の後半アディショナルタイムに決勝点を決め、チームの勝利に貢献した。
2012年7月2日、ロンドンオリンピックに出場するU-23日本代表にオーバーエイジ枠として選出され、本大会では守備の要・主将としてチームを牽引。準々決勝のエジプト戦ではセットプレーからゴールを決める活躍を見せたが、準決勝のメキシコ戦と3位決定戦の韓国戦に敗れチームは4位に終わりメダル獲得にはあと一歩届かなかった。
2014年5月12日、W杯ブラジル大会の日本代表メンバーに選出された。本大会では全試合スタメンで起用され、試合終盤にはパワープレイ要員として前線に上がったが、いずれも結果には結びつかずチームもグループリーグで敗退した。

2017年3月23日、W杯ロシア大会・アジア3次予選のアラブ首長国連邦戦では怪我で離脱した長谷部誠に変わってキャプテンマークを巻いた。その後も長谷部不在時にはキャプテンを務めるなど存在感を示し、日本代表で唯一W杯予選の全試合に900分間フル出場する事で、W杯ロシア大会出場へ貢献した。フルタイム出場はフィールドプレーヤーではW杯南アフリカ大会・アジア予選の田中マルクス闘莉王以来の記録である。
2018年6月、W杯ロシア大会メンバーに選出され、2大会連続出場を果たす。グループリーグでは3試合にフル出場し、ディフェンスリーダーとしてGL突破に貢献。決勝トーナメント1回戦ベルギー戦でもフル出場を果たすも、チームは後半アディショナルタイムに失点し、2-3で敗れた。試合には敗れたがイギリス『Sky Sports』で、ベルギー戦のマン・オブ・ザ・マッチに選出された。ロシアW杯後は代表を引退した長谷部に代わり代表のキャプテンを務めている。
2019年1月、AFCアジアカップ2019でキャプテンとして優勝を目指すが、決勝戦のカタールに敗れて準優勝となった。決勝戦では、1点ビハインドの83分にペナルティエリア内での相手のヘディングが吉田の手に当たったとして、VAR判定によりPKとなった。この失点によりカタールの優勝をほぼ決定付ける事となったが、吉田のハンドは意図的ではないと見る事もでき、海外メディアの『FOXスポーツ・アジア』は、不運だったと同情の声を寄せている。
2019年11月14日、W杯カタール大会・アジア2次予選のキルギス戦で日本代表では8人目となる国際Aマッチ100試合出場を達成。
2021年、東京オリンピックU-24日本代表にオーバーエイジとして選出。オリンピック日本代表として3度目の選出となった。グループリーグは3連勝、そして準々決勝のニュージーランド戦ではPK戦で最後のキッカーとしてPKを成功させたが、準決勝のスペイン戦と3位決定戦のメキシコ戦に敗れてまたしても4位で大会終了。日本にとって53年ぶりとなるメダル獲得の夢は叶わなかった。ロンドンオリンピックに続きキャプテンとして6試合に出場。オリンピック通算13試合は、史上最多記録タイである。吉田以外の選手は、まだアマチュア大会だった頃のハンガリーの4選手であり（1960年から1970年代に記録）、プロ参加が認められ、年齢制限導入以降は最多出場となる。
W杯カタール大会・アジア3次予選では、初戦のオマーン戦で敗れるなど低調なスタートとなったが、チームをキャプテンとして牽引し、最終的に日本は7大会連続のワールドカップ出場を手にした。
2022年11月1日に発表されたW杯カタール大会の日本代表メンバーに選出され、引き続きキャプテンを務めた。同月23日のドイツ戦にスタメン出場し、ワールドカップ3大会連続出場を果たした。グループステージ3戦に全て出場し、日本のグループ首位通過に貢献。決勝トーナメント1回戦クロアチア戦では前田大然の先制点をアシストしたが、PK戦での自身のPK失敗もありチームはベスト16で敗退した。
2026年5月21日、キリンチャレンジカップ2026のアイスランド戦に臨むメンバーとして、クラブ事情により不参加となった鎌田大地の代替として約3年半ぶりに招集された。同試合は同年5月31日に行われ、試合の前日に森保監督はスターティングメンバーでの出場と10分程での交代を明言していた。実際に12分程で交代し、交代時には日本の選手のみならず、アイスランドの選手からも拍手喝采が寄せられた。あくまで限定的な招集だったが、直後の6月5日にはW杯北中米大会に向けてメキシコ・モンテレイで事前キャンプを行っていた日本代表チームに再合流。本大会メンバーではなく“サポートプレーヤー”という位置付けで帯同し、トレーニングを一緒に行ったり選手のサポートを行うこととなった。所属クラブに戻る関係から代表チームへの帯同は6月29日の対ブラジル戦までであったが、この試合で日本代表は敗退したため、結果として日本代表が戦った全試合に帯同した。



U-18日本代表
U-20日本代表候補
U-23日本代表
2008年 - 北京オリンピック（グループリーグ敗退）
2012年 - ロンドンオリンピック・オーバーエイジ枠（4位）
U-24日本代表
2021年 - 東京オリンピック·オーバーエイジ枠（4位）
日本代表
2011年 - AFCアジアカップ2011（優勝）
2011年 - 2014 FIFAワールドカップ・アジア予選
2013年 - FIFAコンフェデレーションズカップ2013（グループリーグ敗退）
2014年 - 2014 FIFAワールドカップ（グループリーグ敗退）
2015年 - AFCアジアカップ2015（ベスト8）
2015年 - 2018 FIFAワールドカップ・アジア予選
2016年 - キリンカップサッカー2016（準優勝）
2018年 - 2018 FIFAワールドカップ（ベスト16）
2019年 - AFCアジアカップ2019（準優勝）
2019年 - 2022 FIFAワールドカップ・アジア予選
2022年 - 2022 FIFAワールドカップ (ベスト16)

国際Aマッチ 127試合 12得点（2010年 - 2026年）



",,A|U18|U23|other,
6197,馬場 憂太,Yuta BABA,pre2014_p1,馬場憂太,yes,U18|U19|U20,negation_or_candidate_language_present,"2001年 U-18日本代表候補
2002年 U-19日本代表 - SBSカップ 国際ユースサッカー、AFCユース選手権2002
2003年 U-20日本代表",,U19|U20,
6499,多田 大介,Daisuke TADA,pre2014_p1,多田大介,yes,U16|U18|U23|other,negation_or_candidate_language_present,"U-16日本代表
U-16アジアユース選手権1998
U-18日本代表候補
U-22日本代表
U-23日本代表候補",,U16|other,
6168,松本 昂聡,Takatoshi MATSUMOTO,pre2014_p1,松本昂聡,yes,U18|U19,negation_or_candidate_language_present,"2000年 U-17日本ユース選抜
2001年 U-18日本代表
国際ユースサッカーin新潟
SBSカップ 国際ユースサッカー
2002年 U-19日本代表候補",,U18,
6075,清野 智秋,Tomoaki SEINO,pre2014_p1,清野智秋,yes,U18|U19|U20,negation_or_candidate_language_present,"1999年 U-18日本代表
2000年 U-19日本代表
2001年 U-20日本代表候補",,U18|U19,
